height_Mm,temperature_K,pressure_dyn_cm2,i_extension,f_extension_1e16_cm3,i_pw_H,f_pw_H_1e16_cm3,C_i_applied,C_f_applied,i_pw_total_e,f_pw_total_e_1e16_cm3,iterations,duration_s
86,14000,0.2,0.9237750971,3.374463803,0.9426628774,6.291986319,0.9799633774,0.53631137,1.028678253,7.492626387,134,46.45006118
87,6000,0.01,0.6187432431,3.602562445,0.6144193576,5.521367512,1.007037352,0.6524764811,0.6150654721,5.532985998,65,22.6961825
87,6000,0.02,0.4629465628,3.10370557,0.446315974,4.749299567,1.037261917,0.653508065,0.4468965598,4.761663764,66,19.74230157
87,6000,0.05,0.2878446501,2.697230346,0.242547436,4.344790903,1.186756103,0.6207963528,0.2430739073,4.3636729,67,23.58115473
87,6000,0.1,0.1976613434,2.630586356,0.1441220214,4.287345457,1.37148606,0.6135699543,0.1446224021,4.317167809,67,13.13680909
87,6000,0.2,0.1252034932,2.630688214,0.08459804714,4.261402767,1.479980892,0.6173291656,0.08507866036,4.309959544,67,23.50475897
87,8000,0.01,0.7230720844,5.110777119,0.7142216913,7.471733923,1.012391661,0.6840148715,0.7153119319,7.494562143,104,35.62442446
87,8000,0.02,0.5778125689,3.995116972,0.5701325146,6.168886061,1.013470648,0.6476237253,0.5711934091,6.191865372,106,20.01931841
87,8000,0.05,0.3908085845,3.296579211,0.3659592545,5.476792458,1.067901904,0.6019178627,0.3669976862,5.50791802,107,37.25832741
87,8000,0.1,0.3096074169,3.079039729,0.2682349434,5.356858312,1.154239686,0.5747846125,0.2692603071,5.397891195,107,37.34979979
87,8000,0.2,0.2643132156,3.08018097,0.2199859152,5.321151298,1.20150063,0.5788561154,0.2209980566,5.370228507,107,37.05720805
87,10000,0.01,0.7898351487,6.228576109,0.7829947981,8.467052258,1.008736138,0.7356250936,0.8310036812,9.53718884,119,39.62720745
87,10000,0.02,0.6865566522,4.651859367,0.6880522013,6.688206403,0.9978264016,0.6955316697,0.7231680318,7.388313739,133,40.98196003
87,10000,0.05,0.6083114624,3.439679945,0.637858758,5.886296323,0.9536773694,0.5843538544,0.6576794631,6.257799391,143,27.18154336
87,10000,0.1,0.6319913098,3.321428841,0.664020238,6.06706422,0.9517651325,0.5474523956,0.6754693539,6.278085988,142,27.89572704
87,10000,0.2,0.6707366064,3.465178066,0.679844802,6.326940663,0.986602537,0.5476861964,0.6863834099,6.449228352,138,34.3072841
87,12000,0.01,0.8461183917,6.835349466,0.8385966205,8.799792232,1.008969475,0.7767625968,0.9243907711,10.69245434,102,31.64758821
87,12000,0.02,0.7878975462,4.631653405,0.7952927061,6.439128577,0.9907013357,0.7192981706,0.8807106982,7.896590956,120,42.24283283
87,12000,0.05,0.7881654117,3.2190875,0.8200885336,5.520827386,0.9610735664,0.5830806281,0.904346692,6.713555724,137,39.86003134
87,12000,0.1,0.8249589043,3.263168957,0.8576331811,5.729041189,0.9619018043,0.5695837837,0.9399710741,6.881890731,145,40.03584885
87,12000,0.2,0.8670331982,3.514091149,0.8855606281,6.259047172,0.9790783044,0.5614418702,0.9642904581,7.421426045,146,27.50071378
87,14000,0.01,0.8895204379,7.186146276,0.8823686763,9.35069616,1.008105185,0.768514574,0.9686718072,11.26930415,82,28.93690062
87,14000,0.02,0.8563776224,4.534566393,0.8683703408,6.675646461,0.9861893966,0.6792700032,0.9546270529,8.067720431,98,28.38048475
87,14000,0.05,0.8680455996,3.226740061,0.8980636015,5.70647964,0.9665747483,0.5654519536,0.984257226,6.854429379,117,40.65939568
87,14000,0.1,0.9017060866,3.185693609,0.9235861885,5.815094163,0.9763096264,0.5478318183,1.009712403,6.950199556,128,37.30204159
87,14000,0.2,0.9236830146,3.363183197,0.9425689122,6.270952631,0.9799633774,0.53631137,1.028584297,7.46770368,134,33.82400837
88,6000,0.01,0.6172475843,3.590022929,0.6129341507,5.502149171,1.007037352,0.6524764811,0.6135804852,5.51375924,65,22.92436498
88,6000,0.02,0.4611269955,3.090852568,0.4445617716,4.729631866,1.037261917,0.653508065,0.4451427194,4.742001191,66,16.56978818
88,6000,0.05,0.2864248628,2.686022954,0.2413510762,4.326737653,1.186756103,0.6207963528,0.2418779914,4.345650452,67,23.87817046
88,6000,0.1,0.1966714537,2.619813789,0.1434002571,4.269788263,1.37148606,0.6135699543,0.143901071,4.299664128,67,23.62369019
88,6000,0.2,0.1245878382,2.619919767,0.08418205861,4.243959161,1.479980892,0.6173291656,0.0846630737,4.29259757,67,23.68198103
88,8000,0.01,0.7217873656,5.09683615,0.7129526974,7.451352832,1.012391661,0.6840148715,0.714043007,7.474160778,104,36.13584783
88,8000,0.02,0.5761544891,3.979311308,0.5684964734,6.144480433,1.013470648,0.6476237253,0.5695574505,6.167436553,106,36.72352093
88,8000,0.05,0.3892135189,3.282531298,0.3644656102,5.45345387,1.067901904,0.6019178627,0.3655041383,5.484576883,107,37.12943815
88,8000,0.1,0.3084705203,3.066207942,0.2672499689,5.334533798,1.154239686,0.5747846125,0.2682754106,5.375549694,107,37.21517571
88,8000,0.2,0.2635145443,3.067381226,0.2193211871,5.299039163,1.20150063,0.5788561154,0.2203333876,5.34806377,107,28.11679016
88,10000,0.01,0.7888305272,6.211394191,0.7819988771,8.443695362,1.008736138,0.7356250936,0.8300218598,9.512602686,119,30.13179027
88,10000,0.02,0.6853640929,4.632832107,0.6868570443,6.660849978,0.9978264016,0.6955316697,0.7219928271,7.359743941,133,38.37401168
88,10000,0.05,0.6075092462,3.424950581,0.637017576,5.861090083,0.9536773694,0.5843538544,0.6568497864,6.231716562,143,49.21252526
88,10000,0.1,0.6313717981,3.30776519,0.6633693298,6.042105608,0.9517651325,0.5474523956,0.6748238269,6.252566966,142,27.10792295
88,10000,0.2,0.6700834383,3.450745483,0.6791827643,6.300588742,0.986602537,0.5476861964,0.685724395,6.422542996,138,26.64923258
88,12000,0.01,0.8453914715,6.813714506,0.8378761624,8.771939501,1.008969475,0.7767625968,0.9236704819,10.66031623,102,35.55434571
88,12000,0.02,0.787234293,4.611355442,0.7946232276,6.410909454,0.9907013357,0.7192981706,0.8800415417,7.863275243,120,41.40191842
88,12000,0.05,0.7878136601,3.205606652,0.8197225348,5.497707345,0.9610735664,0.5830806281,0.9039811098,6.68600319,138,47.50197879
88,12000,0.1,0.8247067809,3.250124157,0.8573710718,5.70613885,0.9619018043,0.5695837837,0.9397095132,6.854754891,145,49.90476437
88,12000,0.2,0.8668097851,3.500311907,0.8853324409,6.234504573,0.9790783044,0.5614418702,0.9640631207,7.392649751,146,31.8526279
88,14000,0.01,0.889023604,7.161066302,0.881875837,9.31806181,1.008105185,0.768514574,0.968178988,11.23109256,82,15.46611848
88,14000,0.02,0.856007471,4.514561142,0.8679950058,6.646195358,0.9861893966,0.6792700032,0.9542517312,8.032755776,98,34.30759808
88,14000,0.05,0.8678503176,3.213359521,0.8978615665,5.682816197,0.9665747483,0.5654519536,0.9840551994,6.826274792,117,29.89147971
88,14000,0.1,0.9015665129,3.172986194,0.923443228,5.79189833,0.9763096264,0.5478318183,1.009569451,6.922658846,128,44.39563043
88,14000,0.2,0.9235752143,3.35012215,0.9424589077,6.246599153,0.9799633774,0.53631137,1.028474304,7.438847955,134,45.99595063
89,6000,0.01,0.6155430442,3.57495725,0.6112415222,5.479059175,1.007037352,0.6524764811,0.6118881084,5.490657071,65,18.7726701
89,6000,0.02,0.4591742021,3.076518223,0.4426791291,4.707697407,1.037261917,0.653508065,0.4432604678,4.720070088,66,23.16293234
89,6000,0.05,0.28496919,2.673734471,0.2401244782,4.306942943,1.186756103,0.6207963528,0.240651852,4.325881979,67,19.54133631
89,6000,0.1,0.1956780495,2.608036459,0.1426759303,4.250593499,1.37148606,0.6135699543,0.1431771823,4.280512511,67,23.52026608
89,6000,0.2,0.1239735537,2.60816599,0.08376699618,4.224919436,1.479980892,0.6173291656,0.08424841527,4.273621231,67,24.07330005
89,8000,0.01,0.7202895348,5.07806142,0.7114732,7.423904994,1.012391661,0.6840148715,0.7125635903,7.446677901,104,30.37570786
89,8000,0.02,0.5743239786,3.961055556,0.5666902933,6.116291607,1.013470648,0.6476237253,0.5677513622,6.139217296,106,30.52479648
89,8000,0.05,0.3875489138,3.267084972,0.362906848,5.427792021,1.067901904,0.6019178627,0.3639454774,5.458904861,107,20.44049932
89,8000,0.1,0.30729388,3.052163488,0.2662305616,5.310099509,1.154239686,0.5747846125,0.2672560846,5.351087421,107,37.17916178
89,8000,0.2,0.2626752333,3.053413499,0.2186226348,5.274909286,1.20150063,0.5788561154,0.2196348977,5.32386997,107,30.15324677
89,10000,0.01,0.7876146585,6.185571863,0.7807935384,8.408592797,1.008736138,0.7356250936,0.8288336154,9.475139519,119,41.15724936
89,10000,0.02,0.6840260015,4.610355208,0.685516038,6.628533838,0.9978264016,0.6955316697,0.7206742653,7.325887854,133,33.87066943
89,10000,0.05,0.6066462897,3.408727972,0.6361127035,5.833328464,0.9536773694,0.5843538544,0.6559573178,6.202966801,143,29.15408493
89,10000,0.1,0.6307001084,3.292822352,0.6626635993,6.014810381,0.9517651325,0.5474523956,0.6741239415,6.22465396,142,26.95296776
89,10000,0.2,0.6693709512,3.435014308,0.678460602,6.27186577,0.986602537,0.5476861964,0.6850055364,6.393455569,138,47.57559176
89,12000,0.01,0.8444340538,6.781676158,0.8369272559,8.730693504,1.008969475,0.7767625968,0.9227217986,10.61243102,103,29.7680615
89,12000,0.02,0.7864829814,4.587087235,0.7938648643,6.377170723,0.9907013357,0.7192981706,0.8792835433,7.823350209,120,34.63958713
89,12000,0.05,0.7874300958,3.190625774,0.8193234351,5.472014709,0.9610735664,0.5830806281,0.9035824641,6.655368237,138,47.55288331
89,12000,0.1,0.8244298528,3.235799725,0.8570831753,5.680989904,0.9619018043,0.5695837837,0.9394222191,6.824954075,145,50.27760911
89,12000,0.2,0.866564609,3.48526133,0.8850820257,6.207697564,0.9790783044,0.5614418702,0.9638136382,7.361217376,146,46.03241501
89,14000,0.01,0.8883758981,7.120822226,0.8812333386,9.265695755,1.008105185,0.768514574,0.9675365158,11.16942786,82,28.69773497
89,14000,0.02,0.8555810632,4.490206838,0.8675626266,6.610341715,0.9861893966,0.6792700032,0.9538193673,7.990142296,98,28.45424147
89,14000,0.05,0.8676346858,3.198420566,0.8976384778,5.656396703,0.9665747483,0.5654519536,0.98383212,6.79483529,117,40.65700933
89,14000,0.1,0.9014126282,3.158987724,0.9232856093,5.766345836,0.9763096264,0.5478318183,1.009411842,6.892318584,128,26.7765976
89,14000,0.2,0.9234565795,3.335818666,0.9423378472,6.219929043,0.9799633774,0.53631137,1.028353256,7.40724684,134,45.91004575
90,6000,0.01,0.6140944471,3.563451666,0.6098030481,5.46142546,1.007037352,0.6524764811,0.610449849,5.473017164,65,22.50542709
90,6000,0.02,0.4574361269,3.064912681,0.4410034914,4.689938572,1.037261917,0.653508065,0.4415851802,4.702318899,66,13.26866723
90,6000,0.05,0.2835730616,2.663478157,0.2389480541,4.290421723,1.186756103,0.6207963528,0.2394758711,4.30939705,67,23.54298262
90,6000,0.1,0.1946859208,2.598111346,0.1419525334,4.23441749,1.37148606,0.6135699543,0.1424542265,4.264401203,67,23.69072043
90,6000,0.2,0.1233550255,2.598231872,0.08334906632,4.208827343,1.479980892,0.6173291656,0.08383089528,4.257629245,67,15.47132937
90,8000,0.01,0.7190442992,5.065595994,0.7102432061,7.405681082,1.012391661,0.6840148715,0.7113336636,7.428438864,104,36.04958132
90,8000,0.02,0.5727242491,3.946678323,0.5651118267,6.094091628,1.013470648,0.6476237253,0.5661729763,6.11699971,106,30.74407359
90,8000,0.05,0.3860048783,3.254308679,0.3614609891,5.406566045,1.067901904,0.6019178627,0.362499713,5.437684196,107,37.29061219
90,8000,0.1,0.3061835395,3.040365818,0.2652685946,5.289574133,1.154239686,0.5747846125,0.2662941947,5.330555047,107,37.34111167
90,8000,0.2,0.2619067827,3.041603498,0.2179830591,5.254506979,1.20150063,0.5788561154,0.2189953794,5.3034245,107,20.26722901
90,10000,0.01,0.7866476182,6.170575077,0.7798348731,8.388206344,1.008736138,0.7356250936,0.82788857,9.45382533,119,23.62898965
90,10000,0.02,0.6828656067,4.592889198,0.6843531155,6.603422098,0.9978264016,0.6955316697,0.7195308567,7.299740266,133,45.28726723
90,10000,0.05,0.6058868391,3.395247639,0.6353163644,5.81025968,0.9536773694,0.5843538544,0.6551719188,6.17911117,143,29.01893191
90,10000,0.1,0.6301176806,3.28025655,0.6620516545,5.991857148,0.9517651325,0.5474523956,0.673517074,6.201188315,142,48.94973845
90,10000,0.2,0.6687578391,3.421684029,0.6778391643,6.247526507,0.986602537,0.5476861964,0.6843869468,6.368809035,138,39.29051691
90,12000,0.01,0.8437381516,6.762926906,0.8362375401,8.706555818,1.008969475,0.7767625968,0.9220322448,10.58471789,103,35.81345082
90,12000,0.02,0.7858248562,4.568590133,0.7932005619,6.351455238,0.9907013357,0.7192981706,0.8786195615,7.793076717,121,35.07500821
90,12000,0.05,0.7871008535,3.178223439,0.8189808575,5.450744349,0.9610735664,0.5830806281,0.9032402763,6.63002096,138,40.24841171
90,12000,0.1,0.8241938427,3.223801012,0.8568378176,5.659924149,0.9619018043,0.5695837837,0.9391773749,6.799995132,145,41.22899398
90,12000,0.2,0.8663553624,3.472551056,0.8848683078,6.185058936,0.9790783044,0.5614418702,0.9636007166,7.334673551,146,27.92270855
90,14000,0.01,0.8879035426,7.099025882,0.8807647808,9.237334102,1.008105185,0.768514574,0.9670679771,11.13629627,82,24.14134254
90,14000,0.02,0.8552297079,4.471939876,0.8672063509,6.583449667,0.9861893966,0.6792700032,0.9534631043,7.958228492,98,34.17104222
90,14000,0.05,0.867451394,3.186126656,0.8974488476,5.634654962,0.9665747483,0.5654519536,0.9836424976,6.768968397,117,34.13359994
90,14000,0.1,0.9012821706,3.147307353,0.9231519861,5.745024746,0.9763096264,0.5478318183,1.009278227,6.867003931,128,44.32258046
90,14000,0.2,0.9233557894,3.323786388,0.9422349964,6.197493796,0.9799633774,0.53631137,1.028250416,7.380663871,134,38.70271645
91,6000,0.01,0.6121830986,3.548166534,0.6079050565,5.437999126,1.007037352,0.6524764811,0.6085521418,5.449582257,65,22.97670374
91,6000,0.02,0.4553401623,3.051661119,0.4389828208,4.669660992,1.037261917,0.653508065,0.4395649343,4.682053618,66,23.10850402
91,6000,0.05,0.2821224005,2.65306722,0.2377256791,4.273651429,1.186756103,0.6207963528,0.2382539602,4.292666606,67,12.84845874
91,6000,0.1,0.1937111643,2.588230774,0.1412418033,4.218314075,1.37148606,0.6135699543,0.141743933,4.248360506,67,23.69221659
91,6000,0.2,0.1227511279,2.588356539,0.08294102212,4.192830476,1.479980892,0.6173291656,0.08342325428,4.241727765,67,23.71597706
91,8000,0.01,0.7173990567,5.046360948,0.7086181014,7.377560282,1.012391661,0.6840148715,0.7097086482,7.400285543,104,19.81017096
91,8000,0.02,0.570720237,3.928973607,0.5631344512,6.066753662,1.013470648,0.6476237253,0.5641957022,6.089641323,106,36.672034
91,8000,0.05,0.3843370254,3.240977174,0.3598991856,5.384417668,1.067901904,0.6019178627,0.3609380124,5.415546106,107,30.86413932
91,8000,0.1,0.3050692276,3.028575904,0.2643031869,5.26906225,1.154239686,0.5747846125,0.2653288647,5.310036757,107,37.13317534
91,8000,0.2,0.2611477181,3.029869231,0.2173512952,5.234235504,1.20150063,0.5788561154,0.2183636724,5.283109022,107,37.01580133
91,10000,0.01,0.7853800212,6.145954995,0.7785782541,8.354738098,1.008736138,0.7356250936,0.8266498351,9.418277188,119,22.64323172
91,10000,0.02,0.6813906607,4.570798285,0.6828749566,6.571660909,0.9978264016,0.6955316697,0.718077607,7.266671731,134,48.22752346
91,10000,0.05,0.6050585885,3.381067879,0.6344478835,5.785993972,0.9536773694,0.5843538544,0.6543153944,6.154040466,143,51.39068004
91,10000,0.1,0.6295232493,3.267655257,0.6614270977,5.968839088,0.9517651325,0.5474523956,0.6728977086,6.177660012,143,27.2824213
91,10000,0.2,0.6681458116,3.408446142,0.6772188258,6.223355937,0.986602537,0.5476861964,0.6837694564,6.344333294,138,47.31957854
91,12000,0.01,0.8428413321,6.733356184,0.8353486931,8.668486628,1.008969475,0.7767625968,0.9211436065,10.54052816,103,29.4730324
91,12000,0.02,0.7850614568,4.545511943,0.7924299973,6.319370921,0.9907013357,0.7192981706,0.8778493682,7.755182719,121,43.73843727
91,12000,0.05,0.7867485272,3.165182369,0.8186142608,5.42837854,0.9610735664,0.5830806281,0.9028740971,6.603374068,138,26.59774156
91,12000,0.1,0.8239517915,3.211694501,0.8565861794,5.638669135,0.9619018043,0.5695837837,0.9389262637,6.774815314,146,50.22307294
91,12000,0.2,0.8661449937,3.459893878,0.8846534438,6.162514878,0.9790783044,0.5614418702,0.9633866533,7.308241438,147,50.34783192
91,14000,0.01,0.8873058406,7.066377891,0.8801718844,9.19485216,1.008105185,0.768514574,0.9664751049,11.08641447,82,28.67257824
91,14000,0.02,0.8548242737,4.450127571,0.866795239,6.551338274,0.9861893966,0.6792700032,0.953052007,7.920091348,98,28.23001683
91,14000,0.05,0.8672575856,3.173304112,0.8972483371,5.611978333,0.9665747483,0.5654519536,0.9834419954,6.741990885,118,37.87778108
91,14000,0.1,0.9011495062,3.135520202,0.9230161025,5.723508744,0.9763096264,0.5478318183,1.009142352,6.841457947,128,24.41961111
91,14000,0.2,0.9232545502,3.311787965,0.9421316872,6.175121675,0.9799633774,0.53631137,1.028147118,7.354155733,134,46.11713075
92,6000,0.01,0.6113340318,3.540039074,0.6070619232,5.4255428,1.007037352,0.6524764811,0.6077091351,5.437117725,65,18.88732977
92,6000,0.02,0.454311479,3.042832222,0.4379910913,4.656150988,1.037261917,0.653508065,0.4385734143,4.668540218,66,23.582976
92,6000,0.05,0.2812452144,2.644235628,0.236986533,4.259425198,1.186756103,0.6207963528,0.2375150966,4.278446428,67,25.29903528
92,6000,0.1,0.1931005007,2.579518147,0.1407965464,4.204114183,1.37148606,0.6135699543,0.1412989515,4.234170836,67,22.99844592
92,6000,0.2,0.1223820037,2.579631377,0.08269161067,4.178696749,1.479980892,0.6173291656,0.08317409077,4.227601827,67,19.15446238
92,8000,0.01,0.7166540914,5.037727,0.7078822544,7.364937825,1.012391661,0.6840148715,0.7089728418,7.387648651,104,22.51746136
92,8000,0.02,0.5697721726,3.918454856,0.5621989881,6.05051159,1.013470648,0.6476237253,0.5632602874,6.073377034,106,39.53379899
92,8000,0.05,0.3833605235,3.230353074,0.358984774,5.366767252,1.067901904,0.6019178627,0.3600236613,5.39787461,107,31.39040662
92,8000,0.1,0.3043070944,3.01830613,0.2636428967,5.251195081,1.154239686,0.5747846125,0.2646686279,5.292135252,108,20.90851574
92,8000,0.2,0.2605766909,3.019573518,0.2168760336,5.216449196,1.20150063,0.5788561154,0.2178884537,5.2652657,108,37.2721969
92,10000,0.01,0.7847409321,6.137505183,0.7779446998,8.343251523,1.008736138,0.7356250936,0.8260253571,9.406425987,120,34.59503619
92,10000,0.02,0.6806587113,4.558203897,0.6821414128,6.553553339,0.9978264016,0.6955316697,0.7173564338,7.247663165,134,29.9425514
92,10000,0.05,0.6045158643,3.370001073,0.6338787977,5.767055436,0.9536773694,0.5843538544,0.6537541579,6.13437898,143,27.29391707
92,10000,0.1,0.6290495601,3.256844598,0.6609294023,5.949091873,0.9517651325,0.5474523956,0.6724041558,6.157455883,143,40.75494356
92,10000,0.2,0.6676225445,3.396939042,0.676688453,6.202345549,0.986602537,0.5476861964,0.6832415226,6.323054576,138,47.46893707
92,12000,0.01,0.8424032331,6.720639633,0.8349144886,8.652115409,1.008969475,0.7767625968,0.9207095042,10.52164298,103,29.99836795
92,12000,0.02,0.784626349,4.531666627,0.7919908057,6.300122554,0.9907013357,0.7192981706,0.8774103884,7.73239911,121,41.76225875
92,12000,0.05,0.7864884632,3.15487958,0.8183436634,5.410708961,0.9610735664,0.5830806281,0.9026038079,6.582290555,138,47.67041863
92,12000,0.1,0.8237529327,3.201417819,0.8563794443,5.620626693,0.9619018043,0.5695837837,0.9387199616,6.753429631,146,40.43624043
92,12000,0.2,0.8659649097,3.448971428,0.8844695116,6.143060593,0.9790783044,0.5614418702,0.9632034067,7.285428241,147,28.37820133
92,14000,0.01,0.8870015254,7.051288148,0.8798700159,9.175217213,1.008105185,0.768514574,0.9661732487,11.06341836,82,28.69929981
92,14000,0.02,0.8545580451,4.436299432,0.8665252821,6.530980923,0.9861893966,0.6792700032,0.9527820598,7.895926201,99,28.38370809
92,14000,0.05,0.86710658,3.162989043,0.8970921095,5.593736165,0.9665747483,0.5654519536,0.9832857743,6.720280754,118,40.95364463
92,14000,0.1,0.9010378692,3.125507233,0.9229017566,5.705231293,0.9763096264,0.5478318183,1.009028013,6.819754756,128,36.55727405
92,14000,0.2,0.9231675019,3.301457221,0.942042859,6.155859088,0.9799633774,0.53631137,1.028058299,7.331331083,134,25.31474162
93,6000,0.01,0.6108805906,3.53516148,0.6066116507,5.41806729,1.007037352,0.6524764811,0.6072589304,5.429636063,65,22.80753107
93,6000,0.02,0.4535625679,3.035313301,0.4372690836,4.644645511,1.037261917,0.653508065,0.4378515595,4.657027801,66,17.04064575
93,6000,0.05,0.2804461458,2.635801475,0.2363132113,4.245839176,1.186756103,0.6207963528,0.2368420333,4.264863127,67,23.4619855
93,6000,0.1,0.1925070213,2.571056114,0.1403638191,4.190322711,1.37148606,0.6135699543,0.140866493,4.220389394,67,23.66690935
93,6000,0.2,0.1220205824,2.571143642,0.08244740396,4.164947625,1.479980892,0.6173291656,0.08293012794,4.213861374,67,24.06077302
93,8000,0.01,0.716283775,5.03557245,0.7075164707,7.361787967,1.012391661,0.6840148715,0.7086070782,7.384501246,104,36.21981373
93,8000,0.02,0.5691502185,3.910574695,0.5615853008,6.038343782,1.013470648,0.6476237253,0.5626466318,6.061188887,106,36.76376837
93,8000,0.05,0.3825097851,3.220442469,0.3581881293,5.350302206,1.067901904,0.6019178627,0.3592270695,5.381384787,107,31.24289233
93,8000,0.1,0.3035857976,3.0083733,0.263017986,5.233914121,1.154239686,0.5747846125,0.2640437679,5.27481873,108,37.70280794
93,8000,0.2,0.2600210269,3.009564015,0.2164135586,5.199157328,1.20150063,0.5788561154,0.2174260205,5.247918249,108,37.48920405
93,10000,0.01,0.7844514383,6.137069237,0.7776577132,8.342658904,1.008736138,0.7356250936,0.8257424656,9.406255238,120,23.15865458
93,10000,0.02,0.6801765004,4.549888773,0.6816581515,6.541598278,0.9978264016,0.6955316697,0.7168813328,7.235110175,134,25.07574396
93,10000,0.05,0.6040345515,3.359738023,0.6333741063,5.749492363,0.9536773694,0.5843538544,0.6532564371,6.11612409,143,49.62303047
93,10000,0.1,0.6285957596,3.246406929,0.6604526034,5.930025981,0.9517651325,0.5474523956,0.6719313308,6.137946051,143,40.4857812
93,10000,0.2,0.6671121899,3.385752131,0.6761711681,6.181919781,0.986602537,0.5476861964,0.6827266199,6.302367752,138,47.41897411
93,12000,0.01,0.8421762704,6.719270023,0.8346895436,8.65035218,1.008969475,0.7767625968,0.9204846121,10.52002831,103,30.07418058
93,12000,0.02,0.7843174523,4.522302015,0.7916790096,6.287103457,0.9907013357,0.7192981706,0.8770987427,7.717014624,121,41.73840622
93,12000,0.05,0.78625303,3.145421092,0.8180986944,5.394487384,0.9610735664,0.5830806281,0.902359118,6.56292747,138,39.7505776
93,12000,0.1,0.8235626986,3.191558946,0.8561816757,5.603317787,0.9619018043,0.5695837837,0.9385226072,6.732910993,146,50.45716331
93,12000,0.2,0.865789727,3.43837801,0.8842905855,6.124192357,0.9790783044,0.5614418702,0.9630251476,7.263301574,147,28.11541791
93,14000,0.01,0.8868330465,7.047865696,0.8797028916,9.170763879,1.008105185,0.768514574,0.9660061312,11.05842402,82,17.16498446
93,14000,0.02,0.8543643609,4.4262491,0.8663288856,6.516185139,0.9861893966,0.6792700032,0.9525856702,7.878361654,99,34.47343904
93,14000,0.05,0.8669673676,3.153510709,0.896948083,5.576973762,0.9665747483,0.5654519536,0.9831417538,6.700331207,118,33.70934632
93,14000,0.1,0.9009308466,3.115931953,0.9227921371,5.68775279,0.9763096264,0.5478318183,1.0089184,6.798999773,128,44.35702738
93,14000,0.2,0.9230829498,3.29146087,0.9419565782,6.137220007,0.9799633774,0.53631137,1.027972027,7.309244996,134,45.85931875
94,6000,0.01,0.6094347703,3.523634183,0.605175934,5.400400298,1.007037352,0.6524764811,0.6058234303,5.411962588,65,20.74890051
94,6000,0.02,0.451922927,3.024233059,0.435688344,4.627690492,1.037261917,0.653508065,0.4362711562,4.640079523,66,23.57630672
94,6000,0.05,0.2791142403,2.625597087,0.2351909036,4.229401598,1.186756103,0.6207963528,0.2357201589,4.248458047,67,20.99664093
94,6000,0.1,0.1915511139,2.561075051,0.1396668326,4.174055514,1.37148606,0.6135699543,0.140169942,4.204181338,67,19.31920184
94,6000,0.2,0.1214218127,2.56114734,0.08204282462,4.148754802,1.479980892,0.6173291656,0.08252595504,4.197760705,67,16.90557425
94,8000,0.01,0.7149626769,5.022939366,0.7062115428,7.343318947,1.012391661,0.6840148715,0.7073022227,7.366018646,105,36.26235599
94,8000,0.02,0.567599656,3.896586143,0.5600553477,6.016743968,1.013470648,0.6476237253,0.5611167581,6.039571305,106,37.03264392
94,8000,0.05,0.381040541,3.207895179,0.3568123062,5.329456687,1.067901904,0.6019178627,0.3578513383,5.360540476,107,20.67131237
94,8000,0.1,0.3025034081,2.996537283,0.2620802348,5.21332203,1.154239686,0.5747846125,0.2631060932,5.254214828,108,20.292845
94,8000,0.2,0.2592588861,2.997686882,0.2157792345,5.178639047,1.20150063,0.5788561154,0.2167917541,5.227353424,108,37.9349417
94,10000,0.01,0.7834486346,6.120010588,0.7766635942,8.319469579,1.008736138,0.7356250936,0.8247625425,9.381830862,120,34.67359112
94,10000,0.02,0.6790150115,4.532273808,0.6804941324,6.516272379,0.9978264016,0.6955316697,0.7157370009,7.208707403,134,25.26755377
94,10000,0.05,0.6032938804,3.346435782,0.6325974588,5.726728346,0.9536773694,0.5843538544,0.652490534,6.092564385,143,49.20904141
94,10000,0.1,0.6280091275,3.233821832,0.6598362411,5.907037503,0.9517651325,0.5474523956,0.6713201132,6.114440397,143,49.23156246
94,10000,0.2,0.6664859457,3.372352009,0.6755364199,6.157452994,0.986602537,0.5476861964,0.6820947995,6.277591419,138,38.97985379
94,12000,0.01,0.8414505434,6.698059358,0.8339702681,8.623045684,1.008969475,0.7767625968,0.9197655059,10.48850978,103,29.12652037
94,12000,0.02,0.7836676083,4.503108315,0.7910230663,6.26041953,0.9907013357,0.7192981706,0.876443116,7.685508559,121,23.96993164
94,12000,0.05,0.7859202488,3.132988264,0.8177524346,5.373164728,0.9610735664,0.5830806281,0.9020132527,6.53750901,138,47.50035825
94,12000,0.1,0.8233219717,3.179511836,0.8559314142,5.582167062,0.9619018043,0.5695837837,0.9382728701,6.707848043,146,50.72545418
94,12000,0.2,0.8655749447,3.425596998,0.8840712136,6.101427735,0.9790783044,0.5614418702,0.9628065937,7.236608606,147,50.52854668
94,14000,0.01,0.886340493,7.023546366,0.8792142982,9.139119288,1.008105185,0.768514574,0.9655175577,11.02136063,82,23.74333661
94,14000,0.02,0.8540038885,4.407384308,0.8659633651,6.488412983,0.9861893966,0.6792700032,0.9522201627,7.845383761,99,31.2313933
94,14000,0.05,0.8667796677,3.141104106,0.8967538922,5.555032724,0.9665747483,0.5654519536,0.9829475711,6.674224159,118,42.19666503
94,14000,0.1,0.900796926,3.104169007,0.922654967,5.666280972,0.9763096264,0.5478318183,1.008781238,6.773504925,128,27.04625768
94,14000,0.2,0.9229793406,3.279347291,0.9418508506,6.114633168,0.9799633774,0.53631137,1.02786631,7.282481709,134,46.15830141
