status,height_Mm,temperature_K,pressure_dyn_cm2,pressure_Pa,i_ne_over_nH,f_cm3,f_1e16_cm3,proton_fraction_np_over_nH,f_proton_cm3,f_proton_1e16_cm3,ne_cm3,nH_cm3,n2_cm3,hydrogen_population_sum_over_nH,reconstructed_pressure_Pa,pressure_relative_error,center_index,n_depth_points,iterations,duration_s,bc_type,boundary_source,Nhalf_points,Nrays,threads_per_model,JTol,popsTol,error_type,error_message
ok,77,6000,0.02,0.002,0.464460148754198,4.95487614533525e+16,4.954876145335249,0.4638830744247001,4.942571298382692e+16,4.942571298382692,7231820596.294685,15570379107.211449,1055.5103216097327,1.0,0.0020000487564086,2.437820434126985e-05,45,91,66,23.428816839004867,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,6000,0.05,0.005,0.2549293410076591,4.53940736724777e+16,4.53940736724777,0.2544070955025291,4.520827655676317e+16,4.5208276556763165,11473691557.501131,45007340120.792206,2900.06133634332,1.0,0.0050000783987678,1.5679753559774686e-05,45,91,67,20.81496459999471,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,6000,0.1,0.01,0.1517044811780593,4.4875872418924056e+16,4.487587241892405,0.1512081842223531,4.458273238803981e+16,4.458273238803981,14794285243.088863,97520423445.66235,4877.250603858557,1.0,0.0100000990492686,9.90492686515909e-06,45,91,67,23.65997163800057,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,6000,0.2,0.02,0.089133354049326,4.479079977198009e+16,4.479079977198009,0.0886565098858908,4.431283951310788e+16,4.431283951310788,18310088854.618664,205423537012.7093,7485.0048574877155,1.0,0.0200000928514193,4.6425709677652685e-06,45,91,67,12.76313583299634,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,8000,0.01,0.001,0.7281612709622127,7.709834113110246e+16,7.709834113110246,0.7270717162251454,7.686778776607286e+16,7.686778776607286,3633514609.2114167,4989986084.277716,171.24140703497918,1.0,0.0009999733792173,-2.662078261148927e-05,45,91,103,29.590171780000677,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,8000,0.02,0.002,0.587664002946399,6.437672082578235e+16,6.437672082578235,0.5866039183675362,6.41446725280475e+16,6.414467252804751,6357156317.210342,10817671807.933046,627.7647560026405,1.0,0.0019999466235368,-2.668823157608857e-05,45,91,104,36.13789534199168,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,8000,0.05,0.005,0.3817654320501326,5.735767828941672e+16,5.735767828941672,0.3807279211435582,5.704634390067172e+16,5.704634390067172,11772871862.496147,30837972414.82607,2416.424723319514,1.0,0.0049999359582818,-1.2808343621481533e-05,45,91,106,30.681256462004967,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,8000,0.1,0.01,0.2788947704529531,5.61535901542649e+16,5.615359015426489,0.2778701490778638,5.574174680097662e+16,5.574174680097663,18497542991.479465,66324452629.3469,6093.271966790604,1.0,0.0099999602136758,-3.9786324202220605e-06,45,91,106,23.800573218002683,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,8000,0.2,0.02,0.2274383755033879,5.586058245418497e+16,5.586058245418497,0.2264267955427852,5.536478414130426e+16,5.536478414130427,31351357906.96962,137845505788.45746,17595.72849812397,1.0000000000000002,0.0199999851246143,-7.437692834885711e-07,45,91,106,37.41654187599488,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,10000,0.01,0.001,0.8408741588269574,9.793338648793405e+16,9.793338648793403,0.7930058019417654,8.710066876533075e+16,8.710066876533075,3160428199.5398927,3758503179.5349455,101.99082011401276,1.0,0.0009999754304631,-2.4569536858374052e-05,45,91,118,23.66435178900429,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,10000,0.02,0.002,0.7350212442042272,7.680093866347979e+16,7.680093866347979,0.7001039714778607,6.967738246141e+16,6.967738246141,5846330024.006935,7953960610.126964,445.0411068459756,1.0000000000000002,0.0019999610341851,-1.948290743406661e-05,45,91,132,45.65874465000525,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,10000,0.05,0.005,0.6657588288541899,6.513343863518937e+16,6.513343863518937,0.6460488734414266,6.133394294508026e+16,6.133394294508026,13762145007.507036,20671366883.999863,2907.8249080085616,0.9999999999999998,0.0049999775904703,-4.481905926945195e-06,45,91,142,48.96399450399622,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,10000,0.1,0.01,0.681608586610852,6.526229654668866e+16,6.5262296546688665,0.670210177437221,6.309780965509442e+16,6.309780965509441,27927006302.926243,40972204358.20374,11950.509288096056,1.0,0.0099999916171118,-8.382888171815093e-07,45,91,141,48.66776692500571,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,10000,0.2,0.02,0.6926146374032447,6.708703835522815e+16,6.708703835522815,0.6861043383123225,6.583178328918479e+16,6.583178328918479,56404759983.28104,81437435678.16316,47423.422270117335,0.9999999999999998,0.019999996496835,-1.7515824624059206e-07,45,91,137,27.9883113780088,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,12000,0.01,0.001,0.9315847469551888,1.1019323052227187e+17,11.019323052227188,0.8457922766114445,9.083173446373616e+16,9.083173446373616,2786641238.407756,2991291181.5223174,70.47047586126628,1.0,0.0009999797530046,-2.02469953157914e-05,45,91,101,21.076333031000104,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,12000,0.02,0.002,0.8874086080337853,8.235161342087688e+16,8.235161342087688,0.801993826785483,6.726155272275098e+16,6.726155272275099,5427881836.292121,6116553059.270608,357.7574258099607,1.0,0.0019999781126723,-1.094366381716727e-05,45,91,119,41.40222683700267,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,12000,0.05,0.005,0.9078511165597511,6.984736433238042e+16,6.984736433238042,0.8235969401227371,5.748442711382797e+16,5.748442711382797,13740107943.216097,15134759094.953182,2702.9017930130967,1.0,0.0049999926479342,-1.4704131461040768e-06,45,91,137,43.84375565199298,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,12000,0.1,0.01,0.9424475980314948,7.146046090124841e+16,7.146046090124841,0.8601148892074147,5.952019159164761e+16,5.95201915916476,28040950679.12991,29753326060.461597,11003.216395091284,1.0,0.0099999969121231,-3.087876813620549e-07,45,91,145,50.040922606000095,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,12000,0.2,0.02,0.9664251308493232,7.700829055149229e+16,7.700829055149229,0.8877032698251053,6.497356440830555e+16,6.497356440830555,56836940553.5622,58811529977.09425,41949.22115988412,1.0,0.0199999985924647,-7.03767606691219e-08,45,91,146,41.99643200800347,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,14000,0.01,0.001,0.97356812965015,1.1653441448591472e+17,11.653441448591472,0.8872651970768988,9.678953305579763e+16,9.678953305579764,2445326869.523758,2511716227.196634,51.31208257400741,1.0,0.0009999852031691,-1.479683087580834e-05,45,91,81,28.47602472800645,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,14000,0.02,0.002,0.9583293958252838,8.419086302639334e+16,8.419086302639334,0.8720728146787369,6.97173447553048e+16,6.97173447553048,4850024147.785615,5060915556.710981,279.39770883129376,1.0,0.0019999864242615,-6.787869238043809e-06,45,91,97,33.99794726200344,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,14000,0.05,0.005,0.9861892615135728,7.1307184982401176e+16,7.1307184982401175,0.8999957170600215,5.938730794079656e+16,5.938730794079656,12309879797.652151,12482269152.636412,2125.0753436703944,1.0,0.0049999953700639,-9.259872093062004e-07,45,91,117,26.670341873992584,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,14000,0.1,0.01,1.0110630633985451,7.21821679336724e+16,7.21821679336724,0.9249369308624464,6.040844722562239e+16,6.040844722562239,24941375231.587543,24668466423.598392,8618.086935466743,1.0,0.0099999976351896,-2.364810307645126e-07,45,91,128,44.54395864099206,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,77,14000,0.2,0.02,1.0296183831560193,7.74781585589767e+16,7.74781585589767,0.9436031052479776,6.507369043815148e+16,6.507369043815148,50352721360.24611,48904256357.48978,32724.016620150185,1.0,0.0199999985853174,-7.073412792990563e-08,45,91,134,38.09280652800226,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,6000,0.01,0.001,0.6276916311270986,5.701776192911909e+16,5.701776192911908,0.6270473575603578,5.690077396150658e+16,5.690077396150658,4421283785.156066,7043719504.778325,342.83615574361704,1.0,0.0010000262057481,2.620574812315854e-05,45,91,65,15.244633160997182,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,6000,0.02,0.002,0.4616873555901484,4.928642514654643e+16,4.928642514654643,0.4611097403433116,4.916317818380861e+16,4.916317818380861,7201525064.753918,15598272245.399967,1052.2565413108066,1.0,0.0020000488177847,2.4408892373246543e-05,45,91,66,23.34159098200325,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,6000,0.05,0.005,0.2532576899896023,4.519391183072072e+16,4.519391183072072,0.2527348671827318,4.50075086561069e+16,4.500750865610691,11412680393.045135,45063509793.18215,2882.009290137604,1.0000000000000002,0.0050000782171788,1.5643435768639132e-05,45,91,67,20.086449677008204,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,6000,0.1,0.01,0.1507431710202617,4.468929927772239e+16,4.46892992777224,0.150246337185312,4.439520215685919e+16,4.439520215685919,14711962924.39263,97596214971.59004,4843.259048293012,1.0000000000000002,0.0100000989688057,9.896880573227738e-06,45,91,67,12.806636604000232,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,6000,0.2,0.02,0.0885801481646471,4.460634083356359e+16,4.460634083356359,0.0881028053953877,4.412688479513562e+16,4.4126884795135615,18205016438.54599,205520275318.4343,7429.944203770109,1.0,0.0200000928830329,4.644151649704774e-06,45,91,67,19.436897110994323,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,8000,0.01,0.001,0.7261215133604726,7.674172191619192e+16,7.674172191619192,0.7250318512810962,7.651156815210634e+16,7.6511568152106335,3627413044.143234,4995600567.397673,171.4598664751125,1.0,0.0009999730074374,-2.6992562529755404e-05,45,91,103,21.210055668998397,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,8000,0.02,0.002,0.5850237968917582,6.402158817766451e+16,6.402158817766451,0.5839635850859936,6.378975166336666e+16,6.378975166336667,6338602652.056852,10834777466.718382,627.567742761483,1.0,0.0019999494657304,-2.5267134766632574e-05,45,91,105,36.61945459600247,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,8000,0.05,0.005,0.3796377913031626,5.708399670745644e+16,5.708399670745644,0.3786001512690927,5.6772374981573176e+16,5.677237498157318,11724252056.187906,30882731711.04142,2407.996885387516,1.0000000000000002,0.0049999354864915,-1.2902701695786944e-05,45,91,106,30.53541623899946,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,8000,0.1,0.01,0.2776352478999549,5.591246309798825e+16,5.591246309798825,0.2766105315998747,5.550049322340308e+16,5.550049322340308,18431011763.80404,66385705356.99992,6075.607759260127,1.0,0.0099999600734873,-3.992651266375435e-06,45,91,106,30.53965842199977,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,8000,0.2,0.02,0.2266526939286426,5.562319853499437e+16,5.562319853499437,0.2256410465651987,5.512776668875898e+16,5.5127766688758975,31261753354.248337,137928002585.71164,17569.95729339455,1.0,0.0199999850979804,-7.451009769246507e-07,45,91,106,37.16846487901057,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,10000,0.01,0.001,0.8393370497279372,9.749230191891376e+16,9.749230191891376,0.7914469672909267,8.668444546933709e+16,8.668444546933708,3157168289.297054,3761502355.1270833,102.24101196454696,1.0000000000000002,0.0009999751073095,-2.4892690495686987e-05,45,91,118,40.90588409999327,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,10000,0.02,0.002,0.7332168606841066,7.636916114345192e+16,7.636916114345192,0.6982696849553592,6.926271468858272e+16,6.926271468858272,5837760944.345458,7961847657.047473,446.2462639770298,1.0000000000000002,0.001999960685714,-1.965714296046396e-05,45,91,132,45.88466755200352,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,10000,0.05,0.005,0.6646654801118353,6.482312795865616e+16,6.482312795865616,0.6449406744735733,6.103279662636549e+16,6.103279662636549,13748123958.65428,20684275579.25988,2915.794382879425,1.0,0.0049999775622331,-4.487553365885299e-06,45,91,142,50.91387404000852,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,10000,0.1,0.01,0.6808890578741426,6.498370485514743e+16,6.498370485514744,0.6694847496319125,6.28250922412608e+16,6.28250922412608,27908885338.64277,40988888007.36394,11986.17226552006,1.0,0.0099999916261177,-8.373882212642234e-07,45,91,141,29.328513727989048,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,10000,0.2,0.02,0.6919279105734016,6.679959361020921e+16,6.679959361020921,0.6854145156696029,6.554789013759209e+16,6.554789013759208,56370597590.78336,81468888202.62932,47569.81444055343,1.0,0.0199999964865171,-1.7567414033886617e-07,45,91,137,40.44292786800361,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,12000,0.01,0.001,0.9304898275792988,1.0964355447164733e+17,10.964355447164731,0.8446971023963136,9.035701093586974e+16,9.035701093586974,2784876620.2462893,2992914632.3837214,70.73409674984494,1.0,0.0009999795378147,-2.0462185224435356e-05,45,91,101,19.026339985997765,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,12000,0.02,0.002,0.8864469365989445,8.186853890780618e+16,8.186853890780618,0.8010316958163046,6.685146893229182e+16,6.685146893229183,5424642838.7391,6119534756.9838505,359.4390509524235,1.0,0.0019999780444833,-1.097775833755997e-05,45,91,119,41.16972639299638,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,12000,0.05,0.005,0.9074164170168312,6.952237512270469e+16,6.952237512270469,0.8231617474184882,5.72112842871045e+16,5.72112842871045,13736523488.79001,15138059253.9304,2714.120126434754,1.0000000000000002,0.0049999926528811,-1.4694237621820647e-06,45,91,137,49.69275939599902,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,12000,0.1,0.01,0.9421658913204628,7.116177777584762e+16,7.116177777584761,0.8598325934564452,5.926794120478351e+16,5.926794120478351,28036462319.916,29757458403.235523,11045.862596238472,1.0,0.0099999969130659,-3.086934059065571e-07,45,91,145,42.7065462830069,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,12000,0.2,0.02,0.9661911483774922,7.669719167156299e+16,7.669719167156299,0.8874684147628067,6.47081768865157e+16,6.470817688651571,56829657945.322685,58818234922.51583,42108.58248907463,1.0000000000000002,0.0199999985927927,-7.036036146074176e-08,45,91,146,31.90591362399573,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,14000,0.01,0.001,0.9728361790138716,1.1591120482304424e+17,11.591120482304424,0.8865332169057162,9.625781928011262e+16,9.625781928011262,2444356761.576049,2512608817.708449,51.547044023777474,1.0,0.0009999850840489,-1.4915951092537086e-05,45,91,81,15.52548558700073,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,14000,0.02,0.002,0.9578126269778516,8.371276450530157e+16,8.371276450530157,0.8715560275680093,6.931403630406631e+16,6.931403630406631,4848636718.379821,5062197534.061054,280.83265635472094,1.0,0.0019999873900931,-6.304953438680816e-06,45,91,98,34.33444954700826,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,14000,0.05,0.005,0.9859619620551716,7.09815054612861e+16,7.098150546128609,0.8997684081956911,5.9113458162472296e+16,5.91134581624723,12308392610.81461,12483638400.368498,2134.309883644031,1.0000000000000002,0.0049999953755686,-9.248862634092524e-07,45,91,117,40.86384826200083,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,14000,0.1,0.01,1.010912624592777,7.187975976804807e+16,7.187975976804808,0.9247864829052536,6.0153696897369736e+16,6.015369689736974,24939453108.496902,24670236083.50246,8653.010574297943,1.0,0.0099999976355611,-2.364438839164151e-07,45,91,128,23.85079430299811,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,78,14000,0.2,0.02,1.0295054472396374,7.71659041536885e+16,7.71659041536885,0.9434901576200332,6.48101310291549e+16,6.481013102915489,50349885892.98073,48906866911.6627,32852.735119737496,1.0,0.0199999985851801,-7.074099153681068e-08,45,91,134,46.08773430799192,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,6000,0.01,0.001,0.6263166483503202,5.683541847835533e+16,5.683541847835532,0.6256721768801937,5.671851288268776e+16,5.671851288268776,4415141099.446512,7049375281.7775545,342.9810398149082,1.0,0.0010000262359801,2.6235980114981683e-05,45,91,65,20.26547658999334,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,6000,0.02,0.002,0.4600002703423479,4.909841257436122e+16,4.909841257436122,0.4594223235737857,4.8975115069249976e+16,4.897511506924998,7183038762.955729,15615292481.480207,1050.869939878007,1.0,0.0020000488437377,2.4421868853596876e-05,45,91,66,12.827838115990744,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,6000,0.05,0.005,0.2521005103366086,4.502313605266314e+16,4.5023136052663135,0.2515772844349354,4.483644206481848e+16,4.483644206481848,11370356929.268757,45102474858.487495,2871.5240215107765,1.0,0.0050000781043545,1.5620870902517677e-05,45,91,67,23.804176734003704,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,6000,0.1,0.01,0.1500523010559926,4.4525065812333336e+16,4.452506581233334,0.1495550780915503,4.423047246531994e+16,4.423047246531994,14652720950.56411,97650758085.31842,4822.053091623469,1.0,0.0100000989939634,9.899396340336262e-06,45,91,67,23.770849848995567,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,6000,0.2,0.02,0.0881847790902076,4.444344864628658e+16,4.4443448646286585,0.0877070770325964,4.396324734521492e+16,4.396324734521492,18129861970.44931,205589469719.07217,7395.73334381664,1.0,0.0200000929972229,4.649861145601674e-06,45,91,67,23.612900716994773,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,8000,0.01,0.001,0.7249711491154609,7.655862790481371e+16,7.655862790481371,0.7238814262485248,7.632864637676408e+16,7.632864637676408,3623966000.293408,4998772716.286734,171.54342927372178,1.0,0.0009999728308936,-2.7169106370933397e-05,45,91,103,30.77548099400883,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,8000,0.02,0.002,0.5834941561645173,6.378867504821334e+16,6.378867504821335,0.5824338702658781,6.3557060792033976e+16,6.355706079203397,6327820176.681519,10844701887.46394,627.7181358313734,1.0,0.0019999491326243,-2.543368783289313e-05,45,91,105,29.835801312001426,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,8000,0.05,0.005,0.3782029814264082,5.68613902827703e+16,5.68613902827703,0.3771652536602083,5.654978146911509e+16,5.654978146911509,11691384863.62538,30912989684.87989,2403.8891653837545,1.0,0.0049999352278143,-1.2954437128218086e-05,45,91,106,30.753996460000053,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,8000,0.1,0.01,0.2767052979762335,5.570272808825536e+16,5.570272808825536,0.2756805111895011,5.529089849897735e+16,5.529089849897735,18381810555.466946,66431003272.82413,6065.967877941668,1.0000000000000002,0.0099999600017973,-3.999820265623843e-06,45,91,106,37.151810591007234,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,8000,0.2,0.02,0.226033152749032,5.541544583778383e+16,5.541544583778383,0.2250214520255978,5.4920488544929576e+16,5.492048854492958,31191020908.684143,137993124147.21747,17556.112210553292,0.9999999999999998,0.0199999850611176,-7.469441197505143e-07,45,91,106,20.8706441349932,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,10000,0.01,0.001,0.8384596145436343,9.72856638735514e+16,9.72856638735514,0.7905571049593831,8.648704143538466e+16,8.648704143538465,3155305182.53738,3763216650.875645,102.33728587068752,1.0,0.0009999749532552,-2.5046744787579626e-05,45,91,118,33.55230517900782,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,10000,0.02,0.002,0.7321335230957031,7.610015352006549e+16,7.610015352006549,0.6971683393432634,6.900495221667138e+16,6.900495221667137,5832608072.214011,7966590639.849152,447.0334861425226,1.0,0.001999960512098,-1.9743950967427215e-05,45,91,132,49.5106799639907,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,10000,0.05,0.005,0.6638934116442644,6.457638055828275e+16,6.457638055828276,0.6441580940574657,6.079416787536857e+16,6.079416787536857,13738212442.38435,20693400780.042274,2922.7169358267174,1.0,0.0049999775438002,-4.49123994886863e-06,45,91,142,49.05830524300109,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,10000,0.1,0.01,0.6803039511256362,6.474442494644147e+16,6.474442494644147,0.6688948365513089,6.25910270968014e+16,6.25910270968014,27894140404.55542,41002467144.87187,12017.761676819351,1.0,0.009999992194185,-7.805814918049324e-07,45,91,142,30.134326147002863,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,10000,0.2,0.02,0.6913392936891557,6.655012456089912e+16,6.655012456089912,0.6848232405577304,6.530153201916691e+16,6.530153201916691,56341294834.37558,81495866571.86032,47698.50581886198,1.0,0.0199999964775606,-1.761219654491941e-07,45,91,137,47.2206648739957,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,12000,0.01,0.001,0.92981154174268,1.0941125000359251e+17,10.941125000359252,0.8440186579003492,9.015217496798568e+16,9.015217496798568,2783786347.989479,2993925352.6279373,70.82878982735456,0.9999999999999998,0.000999980784818,-1.9215181999146166e-05,45,91,102,26.227588385008858,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,12000,0.02,0.002,0.8858144988718002,8.156282320673032e+16,8.156282320673032,0.8003989549184264,6.659163941027984e+16,6.659163941027984,5422515103.815681,6121501861.531911,360.50333834794094,1.0,0.0019999795100103,-1.0244994847483438e-05,45,91,120,22.65344673099753,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,12000,0.05,0.005,0.9070870174357568,6.926349157780468e+16,6.926349157780468,0.8228319739912714,5.699395523022399e+16,5.6993955230224,13733806272.120531,15140560947.443182,2723.186926091657,1.0000000000000002,0.0049999926545929,-1.4690814108611614e-06,45,91,137,32.78718933899654,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,12000,0.1,0.01,0.941932720399149,7.090825228254362e+16,7.090825228254362,0.859598934852222,5.905392275056207e+16,5.905392275056207,28032746322.473377,29760879641.80112,11082.417646522696,1.0,0.0099999969127422,-3.087257746323124e-07,45,91,145,50.0568021890067,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,12000,0.2,0.02,0.96599055877186,7.642903795324688e+16,7.642903795324688,0.8872670769247618,6.44794557361882e+16,6.44794557361882,56823413353.25118,58823984186.23808,42247.03583328662,1.0,0.0199999985927363,-7.03631821211137e-08,45,91,146,42.27815127599752,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,14000,0.01,0.001,0.972401237006185,1.1558996753672904e+17,11.558996753672904,0.8860982573292714,9.598268648561411e+16,9.598268648561412,2443780001.0558624,2513139543.69262,51.66590856306757,1.0,0.0009999850241629,-1.4975837061333848e-05,45,91,81,21.401562922997982,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,14000,0.02,0.002,0.9574741200731732,8.339063390138146e+16,8.339063390138145,0.8712175087147844,6.904247900604381e+16,6.904247900604381,4847725979.46138,5063036042.259712,281.81159049272424,1.0,0.0019999873922158,-6.303892053759891e-06,45,91,98,35.333372623004834,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,14000,0.05,0.005,0.9857811384470728,7.071858066497592e+16,7.071858066497592,0.8995875771030196,5.889242343044938e+16,5.889242343044938,12307209269.986504,12484727887.342598,2141.8331447121004,1.0,0.0049999953776819,-9.244636195449016e-07,45,91,117,40.70634038900607,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,14000,0.1,0.01,1.0107858299697878,7.162314102903001e+16,7.162314102903001,0.9246596805679846,5.993754004391091e+16,5.993754004391091,24937832865.748096,24671727804.586933,8682.885155622003,1.0,0.0099999976351002,-2.3648997031500133e-07,45,91,128,44.48566249200667,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,79,14000,0.2,0.02,1.029408366208538,7.689747276180382e+16,7.689747276180382,0.9433930665204724,6.458356882228849e+16,6.458356882228848,50347448249.6274,48909111196.62301,32964.22436535545,1.0,0.0199999985848038,-7.075980842929928e-08,45,91,134,43.798649689997546,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,6000,0.01,0.001,0.6255267771737313,5.670674483867771e+16,5.670674483867772,0.6248821917388936,5.65899360621367e+16,5.65899360621367,4411607854.907556,7052628306.081761,343.2093293460833,1.0,0.0010000262396402,2.623964023167925e-05,45,91,65,22.93726156000048,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,6000,0.02,0.002,0.4590748627444199,4.895974280459298e+16,4.895974280459297,0.4584967333579807,4.883650694232885e+16,4.883650694232885,7172881194.011202,15624643769.712456,1050.867951425859,1.0,0.0020000487923638,2.439618194158104e-05,45,91,66,23.396539573004706,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,6000,0.05,0.005,0.2512983838182765,4.48632633121365e+16,4.48632633121365,0.2507748768277736,4.46765389230473e+16,4.46765389230473,11340976247.484594,45129523219.24078,2866.883341747808,1.0,0.0050000779412764,1.5588255286927418e-05,45,91,67,23.82953959199949,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,6000,0.1,0.01,0.1495414039331866,4.4362397624978056e+16,4.436239762497806,0.1490438914295626,4.406770822202082e+16,4.406770822202081,14608868850.802448,97691130794.3151,4810.809616380638,1.0000000000000002,0.0100000989046071,9.890460712230762e-06,45,91,67,14.010674110002585,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,6000,0.2,0.02,0.0878953813913892,4.428126670062205e+16,4.428126670062205,0.087417414779402,4.380098161260124e+16,4.380098161260124,18074819128.872208,205640146760.23608,7377.817097017582,1.0000000000000002,0.0200000930205643,4.651028218290164e-06,45,91,67,25.47571488500398,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
